10	45	2199	155152
10	45	2140	347417
10	45	2135	123398
10	45	2174	164333
10	50	1990	115108
10	50	1929	223966
10	50	1928	144240
10	50	1916	198786
10	50	1933	116242
10	55	1767	132984
10	55	1774	166823
10	55	1810	625617
10	55	1800	132684
10	55	1810	105184
10	60	1650	107313
10	60	1660	121610
10	60	1649	109680
10	60	1639	103882
10	60	1660	115733
10	65	1504	192477
10	65	1528	120131
10	65	1537	100686
10	65	1517	114672
10	65	1532	127028
10	70	1425	136633
10	70	1420	106355
10	70	1430	102342
10	70	1418	94936
10	70	1430	101021
10	75	1330	111515
10	75	1330	125640
10	75	1320	153312
10	75	1325	178096
10	75	1290	120238
10	80	1228	119161
10	80	1250	256715
10	80	1247	127779
10	80	1248	113446
10	80	1248	138481
10	85	1170	106347
10	85	1180	98448
10	85	1169	170178
10	85	1180	117696
10	85	1170	135994
10	90	1096	127560
10	90	1110	132088
10	90	612	332485
10	5	11635	2167207
10	5	14689	117888
10	5	15816	107157
10	5	17169	111721
10	5	16878	103170
10	15	6438	132090
10	15	6421	111303
10	15	6466	154944
10	15	6363	145158
10	15	6352	166975
10	25	3902	200359
10	25	3916	158317
10	25	3890	126285
10	25	3894	133209
10	25	3930	255321
10	35	2817	158626
10	35	2824	8670457
10	35	2805	164596
10	35	2819	156432
10	35	2823	161234
10	45	2203	173616
10	45	2192	137003
10	45	2202	185702
10	45	2182	159046
10	45	2203	186281
10	55	1793	165898
10	55	1776	301038
10	55	1799	155648
10	55	1808	180209
10	55	1797	212189
10	65	1530	181327
10	65	1529	199063
10	65	1530	163109
10	65	1530	161171
10	65	1529	139336
10	75	1329	202847
10	75	1326	157075
10	75	1330	182945
10	75	1324	173989
10	75	1330	175208
10	85	1170	146208
10	85	1170	330967
10	85	1172	149443
10	85	1179	118832
10	85	1170	152927
10	95	1050	339564
10	95	1050	162394
10	95	1050	191972
10	95	1050	338624
10	95	1050	150360
15	5	22535	270116
15	5	21072	35514493
15	5	19823	260606
15	5	23265	232875
15	5	24906	116333
15	15	9073	99988
15	15	9688	106291
15	15	9364	488048
15	15	9506	100574
15	15	9604	129979
15	25	5853	157292
15	25	5828	112716
15	25	5849	124850
15	25	5759	127873
15	25	5586	140554
15	35	4177	260508
15	35	4222	149964
15	35	4173	178300
15	35	4214	221120
15	35	4208	586094
15	45	3254	173852
15	45	3296	198330
15	45	3282	211867
15	45	3298	205986
15	45	3300	233432
15	55	2711	211377
15	55	2708	123230
15	55	2715	143954
15	55	2707	124200
15	55	2700	193568
15	65	2295	150207
15	65	2295	173347
15	65	2285	332299
15	65	2295	146952
15	65	2295	191987
15	75	1992	136557
15	75	1986	173146
15	75	1994	146515
15	75	1992	159208
15	75	1995	300975
15	85	1755	176639
15	85	1755	133143
15	85	1755	3017571
15	85	1755	181778
15	85	1755	144505
15	95	1575	143115
15	95	1575	188209
15	95	1575	190510
15	95	1575	148160
15	95	1558	171824
20	5	31849	298584
20	5	18762	2244419
20	5	29235	139799
20	5	27364	479295
20	5	23428	333808
20	15	11067	149039
20	15	12202	444394
20	15	12333	239544
20	15	12495	145422
20	15	12754	143962
20	25	7755	205075
20	25	7806	103933
20	25	7752	187270
20	25	7713	14827960
20	25	7651	667566
20	35	5628	142510
20	35	5620	497712
20	35	5568	156528
20	35	5587	224698
20	35	5540	159087
20	45	4400	142718
20	45	4391	142895
20	45	4370	188071
20	45	4367	60860
20	45	4238	153509
20	55	3566	207105
20	55	3582	237355
20	55	3570	188585
20	55	3597	1292650
20	55	3572	809520
20	65	2988	138478
20	65	3011	183772
20	65	2982	662339
20	65	3053	305178
20	65	3044	140784
20	75	2660	173921
20	75	2660	144625
20	75	2646	223371
20	75	2635	255141
20	75	2649	185360
20	85	2340	233404
20	85	2356	106545
20	85	2340	342857
20	85	2349	125482
20	85	2341	314755
20	95	2100	163032
20	95	2097	203241
20	95	2100	164139
20	95	2100	185583
20	95	8273	115067
25	5	29812	419299
25	5	37540	956806
25	5	43074	265279
25	5	30440	3426728047
25	5	35592	3943374
25	15	15501	4050274
25	15	13979	3061480
25	15	15440	1488582
25	15	15823	169508
25	15	15444	2258696
25	25	9401	277246
25	25	9196	145368
25	25	9734	123723
25	25	9610	95182
25	25	9635	126982
25	35	6913	125944
25	35	7022	144564
25	35	7019	189878
25	35	7056	167676
25	35	7009	113831
25	45	5471	177733
25	45	5490	147123
25	45	5470	120503
25	45	5248	4963202
25	45	5400	193324
25	55	4499	218897
25	55	4507	190232
25	55	4518	200877
25	55	4460	224481
25	55	4505	141174
25	65	3825	145163
25	65	3823	189973
25	65	3809	156767
25	65	3823	157800
25	65	3742	5451528
25	75	3166	74515
25	75	3105	162709
25	75	3092	131275
25	75	3291	221176
25	75	3324	236905
25	85	2906	190026
25	85	2924	149972
25	85	2918	151713
25	85	2925	188271
25	85	2925	228101
25	95	2611	191592
25	95	2592	189183
25	95	2573	270611
25	95	2607	221924
25	95	2624	190232
30	5	35365	228010
30	5	41058	151839
30	5	27501	111433
30	5	25347	528124
30	5	37301	1650451449
30	15	15301	96727
30	15	17271	125420
30	15	18525	194738
30	15	17925	108376
30	15	18510	323336
30	25	10912	174138
30	25	11439	112160
30	25	11578	104254
30	25	11711	152594
30	25	11681	250383
30	35	8428	124275
30	35	8484	117362
30	35	8465	118517
30	35	8459	104908
30	35	8434	126394
30	45	6601	115820
30	45	6609	101515
30	45	6620	198301
30	45	6603	134317
30	45	6613	130828
30	55	5425	108203
30	55	5430	95839
30	55	5419	123218
30	55	5403	138711
30	55	5388	503923
30	65	4593	151490
30	65	4590	133930
30	65	4591	124714
30	65	4597	123474
30	65	4605	110912
30	75	3990	101886
30	75	3990	104505
30	75	3990	121266
30	75	3990	116867
30	75	3990	129163
30	85	3516	130428
30	85	3531	158777
30	85	3540	129424
30	85	3540	98283
30	85	3528	95955
30	95	3150	103150
30	95	3138	168498
30	95	3150	90635
30	95	3150	118800
30	95	3150	108468
35	5	55422	189464
35	5	36447	2263250006
35	5	49597	3483093429
35	5	31160	166172
35	5	37690	6491202
35	15	22449	101932
35	15	22185	69018
35	15	22340	124863
35	15	22677	134182
35	15	22604	102326
35	25	12574	165050
35	25	13848	102794
35	25	13858	134406
35	25	13807	111432
35	25	13861	82821
35	35	9937	180636
35	35	9940	99513
35	35	9934	107071
35	35	9940	83967
35	35	9938	291506
35	45	7729	83053
35	45	7735	114062
35	45	7734	1274518
35	45	7738	86903
35	45	7718	121920
35	55	6335	87800
35	55	6335	112150
35	55	6335	77702
35	55	6335	147672
35	55	6335	101623
35	65	5382	182064
35	65	5384	103109
35	65	5390	183980
35	65	5379	79259
35	65	5367	117526
35	75	4655	118886
35	75	4655	119036
35	75	4655	102299
35	75	4655	123452
35	75	4655	136822
35	85	4129	85672
35	85	4130	113360
35	85	4130	123637
35	85	4130	109948
35	85	4125	97512
35	95	3675	98314
35	95	3675	117665
35	95	3675	193543
35	95	3675	116538
35	95	3675	148931
40	5	58060	199577
40	5	65199	223839
40	5	62787	165868
40	5	14428	2387454
40	5	39740	352549
40	15	21870	198695
40	15	25062	75617
40	15	26085	134298
40	15	25737	243445
40	15	26077	108508
40	25	15706	90432
40	25	15713	88467
40	25	13972	118592
40	25	12699	93434
40	25	15826	132877
40	35	11342	91668
40	35	11357	117752
40	35	11324	89345
40	35	11341	93097
40	35	11349	153938
40	45	8848	81758
40	45	8839	182909
40	45	8840	90675
40	45	8838	105111
40	45	8840	86575
40	55	7240	126650
40	55	7240	88307
40	55	7240	103634
40	55	7240	103770
40	55	7240	118474
40	65	6130	78115
40	65	6150	84068
40	65	6154	71120
40	65	6159	123389
40	65	6128	140425
40	75	5290	80517
40	75	5320	82074
40	75	5320	101090
40	75	5320	130801
40	75	5320	96626
40	85	4720	106532
40	85	4690	129168
40	85	4684	112018
40	85	4697	99381
40	85	4711	116319
40	95	4200	95773
40	95	4200	150321
40	95	4200	199253
40	95	4200	110431
40	95	4200	253957
45	5	55689	269920
45	5	34420	4690311475
45	5	43646	142803
45	5	25904	1242895373
45	5	40315	103792
45	15	15965	92977
45	15	28635	196459
45	15	27234	99393
45	15	22718	108627
45	15	28695	118066
45	25	16317	342029
45	25	16036	80995
45	25	16684	14559415
45	25	17583	90796
45	25	17564	362154
45	35	12707	96830
45	35	12733	117117
45	35	12752	114144
45	35	12711	101508
45	35	12745	109456
45	45	9945	97814
45	45	9933	95907
45	45	9933	111160
45	45	9945	114143
45	45	9923	114454
45	55	8110	92863
45	55	8145	270406
45	55	8098	185019
45	55	8077	119882
45	55	8041	124363
45	65	6885	216737
45	65	6831	140509
45	65	6886	116085
45	65	6799	123823
45	65	6564	128567
45	75	5966	147201
45	75	5978	166664
45	75	5985	111091
45	75	5985	102614
45	75	5964	123989
45	85	5295	78406
45	85	5305	107065
45	85	5297	109933
45	85	5296	96011
45	85	4598	120513
45	95	4725	129980
45	95	4725	113149
45	95	4725	147422
45	95	4725	113664
45	95	4725	81158
50	5	78221	233790
50	5	53021	73465
50	5	50345	86748
50	5	23461	2556588174
50	5	48494	1017143
50	15	27494	96003
50	15	30608	107079
50	15	26799	111755
50	15	27617	123528
50	15	25757	89773
50	25	19313	93495
50	25	19495	100496
50	25	19054	205549
50	25	19124	110649
50	25	19494	16255128
50	35	13999	88669
50	35	13832	114656
50	35	14011	114176
50	35	12851	1173529
50	35	13847	125041
50	45	10376	90376
50	45	10958	109267
50	45	10977	100283
50	45	11050	96358
50	45	10936	115437
50	55	9048	114365
50	55	9027	92161
50	55	9019	88911
50	55	9045	99137
50	55	8993	113671
50	65	7653	236353
50	65	7666	109102
50	65	7676	89466
50	65	7663	110633
50	65	7611	116278
50	75	6636	128060
50	75	6574	123341
50	75	6533	132387
50	75	6650	109917
50	75	6606	164988
50	85	5850	261915
50	85	5838	160447
50	85	5863	117234
50	85	5865	128531
50	85	5842	109531
50	95	5250	130704
50	95	5250	95432
50	95	5250	118519
50	95	5250	123305
50	95	5250	252975
55	5	49816	173831
55	5	65533	85261
55	5	90491	122282
55	5	49605	231099734
55	5	13297	1546525305
55	15	31975	183572
55	15	30372	117531
55	15	25307	1967322635
55	15	30423	100732
55	15	34504	92696
55	25	20544	90872
55	25	21488	136246
55	25	21447	100443
55	25	21530	167524
55	25	20850	116258
55	35	15388	2436860
55	35	14742	112406
55	35	15268	114701
55	35	15541	91699
55	35	15376	144296
55	45	12014	131915
55	45	12150	171384
55	45	12000	232653
55	45	12132	108845
55	45	12155	137236
55	55	9952	147008
55	55	9920	94434
55	55	9955	105691
55	55	9673	106820
55	55	9832	111249
55	65	8429	115102
55	65	8423	116028
55	65	8228	119982
55	65	8422	447652
55	65	8338	140913
55	75	7309	108879
55	75	7315	165270
55	75	7311	101350
55	75	7255	120823
55	75	7289	105165
55	85	6463	119454
55	85	6454	122899
55	85	6456	124327
55	85	6450	183031
55	85	6454	105585
55	95	5775	123980
55	95	5774	133244
55	95	5738	125436
55	95	5737	142839
55	95	5774	101088
60	5	82092	89492
60	5	59426	1149671932
60	5	53539	49472093
60	5	26468	4496441501
60	5	44462	3289078883
60	15	19707	158369924
60	15	30498	165252
60	15	36795	103339
60	15	35620	10444267
60	15	37311	97829
60	25	22458	104237
60	25	23112	94427
60	25	22855	98503
60	25	23154	122195
60	25	23014	113345
60	35	16797	107154
60	35	16799	88120
60	35	16800	102020
60	35	17000	213372
60	35	16734	106621
60	45	13240	107873
60	45	13037	101965
60	45	12718	124185
60	45	12988	109762
60	45	13164	129086
60	55	10830	125771
60	55	10820	178651
60	55	10838	135992
60	55	10819	136018
60	55	10812	128021
60	65	9194	93239
60	65	9200	109265
60	65	9193	112073
60	65	9200	108334
60	65	9153	136321
60	75	7814	189789
60	75	7926	115575
60	75	7960	4065526
60	75	7980	113843
60	75	7969	128022
60	85	7060	103754
60	85	7045	122286
60	85	7037	111232
60	85	7021	102291
60	85	7041	100455
60	95	6300	115856
60	95	6300	109688
60	95	6300	129001
60	95	6300	88340
60	95	6299	119602
65	5	82171	72281
65	5	102039	43625163
65	5	78114	141141994
65	5	67741	78147
65	5	62752	160559
65	15	29849	71903448
65	15	20443	85171
65	15	39475	315911
65	15	39702	110965
65	15	26272	193724
65	25	25249	83691
65	25	25416	915470
65	25	25320	109042
65	25	25340	2269881
65	25	25224	83293
65	35	17977	92855
65	35	18241	100065
65	35	18422	102165
65	35	17133	1040664
65	35	17088	122933
65	45	12488	116568
65	45	14355	88658
65	45	14339	128700
65	45	14360	117872
65	45	14311	100750
65	55	11765	94394
65	55	9482	154285
65	55	11761	180742
65	55	11764	96351
65	55	11729	95071
65	65	9933	130606
65	65	9798	125873
65	65	9920	122902
65	65	9895	94189
65	65	9941	94530
65	75	8645	113145
65	75	8634	109376
65	75	8629	137568
65	75	8597	119653
65	75	8633	101481
65	85	7537	147867
65	85	7605	146055
65	85	7597	115946
65	85	7605	142360
65	85	7620	129049
65	95	6825	96950
65	95	6825	121121
65	95	6825	108512
65	95	6825	110830
65	95	6825	101733
70	5	80669	163159
70	5	98819	343827
70	5	93504	1952030757
70	5	66521	3198235443
70	5	78291	4081150649
70	15	28814	2005353654
70	15	41868	1128915
70	15	41145	109649
70	15	14820	111016
70	15	41739	90060
70	25	26909	102791
70	25	27302	96444
70	25	26623	97362
70	25	27293	102282
70	25	26030	94266
70	35	19559	120711
70	35	19727	79475
70	35	19747	113524
70	35	19513	25932836
70	35	19740	286238
70	45	15428	132039
70	45	15415	203566
70	45	15467	136805
70	45	15420	89157
70	45	15409	181565
70	55	12122	106536
70	55	12613	107509
70	55	12631	294725
70	55	12670	143145
70	55	12556	81732
70	65	10616	198600
70	65	10614	115137
70	65	10724	91289
70	65	10740	174056
70	65	10713	102607
70	75	9310	100918
70	75	9310	113808
70	75	9310	124092
70	75	9213	167930
70	75	9232	209894
70	85	8143	100125
70	85	8231	111907
70	85	8145	103929
70	85	7810	117004
70	85	8206	123981
70	95	7350	117436
70	95	7350	100394
70	95	7288	119335
70	95	7350	160068
70	95	7346	324315
80	5	80119	36817405
80	5	131514	18680051
80	5	120472	1334812
80	5	51239	99822
80	5	7451	102972
80	5	154283	102927
80	5	4636	115314
80	15	145970	239227
80	5	6799	113584
80	15	25512	81762
80	15	51658	91182
80	15	50128	169764
80	15	48896	150797
80	25	30716	80076
80	25	28192	99581
80	25	27798	102960
80	25	29252	196630
80	25	30497	77497
80	35	20969	137759
80	35	22168	116052
80	35	21182	107015
80	35	20304	182037
80	35	21545	115018
80	45	16648	232262
80	45	15811	120103
80	45	17232	110187
80	45	17076	15865669
80	45	16433	192380
80	55	14380	157710
80	55	14452	126641
80	55	14419	108711
80	55	14327	111998
80	55	14305	134745
80	65	12208	111463
80	65	12243	135586
80	65	12245	160693
80	65	12261	100955
80	65	12254	113884
80	75	10640	85840
80	75	10635	110669
80	75	10640	117505
80	75	10640	124632
80	75	10640	104959
80	85	9391	102489
80	85	9387	109047
80	85	9394	102487
80	85	9397	89405
80	85	9367	97415
80	95	8400	128693
80	95	8400	120169
80	95	8400	116802
80	95	8388	122668
80	95	8400	113336
85	5	95168	1132671
85	5	145458	87680
85	5	141942	95728
85	5	43957	2982344521
85	5	143020	100649
85	15	52809	62603
85	15	52846	96664
85	5	59157	11797608
85	5	100410	101436
85	5	93357	1058394325
85	5	36147	5491115353
85	5	64240	3142480417
85	15	28661	4318701183
85	15	39517	2844271592
85	15	32905	138445
85	15	16536	82956362
85	15	48087	193609
85	25	32136	143710
85	25	32526	126591
85	25	33078	180203
85	25	32358	117445
85	25	33205	114663
85	35	23896	122971
85	35	23986	217270
85	35	24061	98094
85	35	23490	114584
85	35	23913	107332
85	45	18669	232683
85	45	18755	81370
85	45	18785	102312
85	45	18614	111148
85	45	18565	111785
85	55	15385	174408
85	55	15351	135540
85	55	15384	126377
85	55	15385	101979
85	55	15385	121930
85	65	12992	129771
85	65	13018	110842
85	65	13022	105428
85	65	13019	130529
85	65	13037	107535
85	75	11195	113959
85	75	11263	131925
85	75	11266	110030
85	75	11298	111752
85	75	11300	111152
85	85	9926	97769
85	85	9961	179024
85	85	9964	86816
85	85	9960	117898
85	85	9940	108368
85	95	8925	106447
85	95	8925	190964
85	95	7385	166087
85	95	8925	93306
85	95	8925	106642
90	5	24463	71650281
90	5	47473	535236
90	5	59278	84558381
90	5	83301	406813794
90	5	83111	99475707
90	15	39950	57948861
90	15	42158	110548
90	15	44654	5473974
90	15	33535	113190
90	15	28050	3052268829
90	25	33419	111025
90	25	29157	117583
90	25	33846	24895105
90	25	33087	4489135
90	25	32481	138800
90	35	23080	125399
90	35	23132	7614060
90	35	15422	213617
90	35	22960	28500092
90	35	24226	88483
90	45	19187	129010
90	45	19403	93085
90	45	19181	104030
90	45	18491	75112
90	45	18875	74138492
90	55	15718	122799
90	55	14454	117169
90	55	15917	83864
90	55	15498	416880
90	55	14190	181370
90	65	13354	102285
90	65	13608	120905
90	65	13089	113802
90	65	13422	127140
90	65	13604	264600
90	75	11484	120142
90	75	11643	115721
90	75	11720	113833
90	75	11411	116354
90	75	11553	99063
90	85	10487	127455
90	85	10232	1487875
90	85	10244	324005
90	85	10378	120704
90	85	10475	143094
90	95	8969	149898
90	95	9440	115623
90	95	9357	292505
90	95	9354	692706
90	95	9255	123372
95	5	100201	1508341092
95	5	33790	1063473632
95	5	41413	179717189
95	5	36057	105734552
95	5	38027	66098922
95	15	29319	3728558483
95	15	23167	543614249
95	15	39936	2802922713
95	15	32855	370710
95	15	20461	82588
95	25	30311	119575
95	25	19908	1523399820
95	25	27578	4687583583
95	25	23333	4372133475
95	25	20902	167291
95	35	11689	117474
95	35	22188	466074
95	35	18499	110298
95	35	19430	6635681950
95	35	21774	113436
95	45	3071	11683976475
95	45	2926	106164
95	45	9283	9172176576
95	45	2577	4043650573
95	45	2863	994566
95	55	1928	4386821399
95	55	3127	119539
95	5	62045	194061958
95	5	86510	28526246
95	5	67969	104545
95	5	37851	179401743
95	5	40385	789259038
95	15	20480	38754447
95	15	19112	4213817680
95	15	42608	115102
95	15	27032	336003418
95	15	22754	79908580
95	25	26598	2289738667
95	25	34812	104076
95	25	21447	3803591143
95	25	32202	36268539
95	25	36024	212891
95	35	18377	102960
